action,action_replica_0,action_replica_1,action_replica_2,action_replica_3,action_value,advantage_std,approx_kl,balance_penalty,buffer_progress,buffer_size,clipfrac,data_type,datetime,delta_latency,delta_throughput,entropy,explained_var,latency,log_probability,lr,mode,pg_grad_norm,pi_loss,queue_length,queue_size,replica_id,return_mean,reward,reward_max,reward_mean,reward_min,reward_std,rollout_length,selected_replica,step,throughput,timestamp,value_estimate,value_mean,vf_loss
0,,,,,0,,,0.17376077586206895,,,,training,2025-09-17T20:15:15.586136,0.0,-0.00036029441066443013,,,7.920724542251406,-1.5444749593734741,,delta,,,0,0,0,,-0.00036029441066443013,,,,,,0,419,1.947318679058421,1758154515.586134,-0.752231240272522,,
0,,,,,0,,,0.1749730603448276,,,,training,2025-09-17T20:15:15.714732,0.0,-0.0025462404031426633,,,7.920724542251406,-1.5276446342468262,,delta,,,0,0,0,,-0.0025462404031426633,,,,,,0,420,1.9447724386552783,1758154515.714731,-0.8014976978302002,,
3,,,,,3,,,0.17685883620689655,,,,training,2025-09-17T20:15:16.017783,-0.0014373779536613895,0.00503938220054212,,,7.919287164297745,-0.6078492999076843,,delta,,,0,0,3,,0.007195449131034204,,,,,,3,421,1.9498118208558204,1758154516.017781,-0.7676991820335388,,
3,,,,,3,,,0.19423491379310343,,,,training,2025-09-17T20:15:16.086233,0.0,-0.0010269416336634585,,,7.919287164297745,-0.6087623238563538,,delta,,,0,0,3,,-0.0010269416336634585,,,,,,3,422,1.948784879222157,1758154516.086231,-0.7384827136993408,,
3,,,,,3,,,0.21295797413793102,,,,training,2025-09-17T20:15:16.437991,0.0,-0.005641780300704724,,,7.919287164297745,-0.6066535115242004,,delta,,,0,0,3,,-0.005641780300704724,,,,,,3,423,1.9431430989214522,1758154516.4379892,-0.6923631429672241,,
0,,,,,0,,,0.23087284482758624,,,,training,2025-09-17T20:15:16.629899,-0.0027912087354753368,0.0016364418102119416,,,7.91649595556227,-1.54146146774292,,delta,,,0,0,0,,0.005823254913424947,,,,,,0,424,1.9447795407316641,1758154516.6298969,-0.6135730743408203,,
0,,,,,0,,,0.23154633620689657,,,,training,2025-09-17T20:15:16.706960,0.0,-0.0013181172030394261,,,7.91649595556227,-1.5343241691589355,,delta,,,0,0,0,,-0.0013181172030394261,,,,,,0,425,1.9434614235286247,1758154516.706958,-0.615284264087677,,
3,,,,,3,,,0.21214978448275862,,,,training,2025-09-17T20:15:17.006319,0.010102034963309414,-0.00017939568812397333,,,7.926597990525579,-0.6204289793968201,,delta,,,0,0,3,,-0.015332448133088095,,,,,,3,426,1.9432820278405007,1758154517.0063171,-0.6915556788444519,,
3,,,,,3,,,0.21214978448275862,,,,training,2025-09-17T20:15:17.012769,0.0,-2.6115835390694286e-05,,,7.926597990525579,-0.6065447330474854,,delta,,,0,0,3,,-2.6115835390694286e-05,,,,,,3,427,1.94325591200511,1758154517.012768,-0.6018110513687134,,
0,,,,,0,,,0.2677801724137931,,,,training,2025-09-17T20:15:17.380299,-0.0034711239079108225,-0.0016896832070609769,,,7.923126866617668,-1.5481786727905273,,delta,,,0,0,0,,0.003517002654805257,,,,,,0,428,1.941566228798049,1758154517.380297,-0.5332188010215759,,
1,,,,,1,,,0.2718211206896552,,,,training,2025-09-17T20:15:17.691802,0.005897977282159239,0.0027511775047344145,,,7.929024843899827,-2.2276599407196045,,delta,,,0,0,1,,-0.006095788418504444,,,,,,1,429,1.9443174063027835,1758154517.691801,-0.5963303446769714,,
2,,,,,2,,,0.25484913793103453,,,,training,2025-09-17T20:15:17.717605,0.0,-0.0005258736090782978,,,7.929024843899827,-2.0268893241882324,,delta,,,0,0,2,,-0.0005258736090782978,,,,,,2,430,1.9437915326937052,1758154517.717603,-0.6528268456459045,,
3,,,,,3,,,0.2345096982758621,,,,training,2025-09-17T20:15:17.838227,0.00460801554165613,0.007007154297527185,,,7.9336328594414836,-0.6028491854667664,,delta,,,0,0,3,,9.513098504299045e-05,,,,,,3,431,1.9507986869912324,1758154517.8382258,-0.6739136576652527,,
3,,,,,3,,,0.25202047413793105,,,,training,2025-09-17T20:15:17.893251,0.0,-0.0009039860701682834,,,7.9336328594414836,-0.6074848175048828,,delta,,,0,0,3,,-0.0009039860701682834,,,,,,3,432,1.949894700921064,1758154517.893239,-0.6743523478507996,,
3,,,,,3,,,0.2761314655172414,,,,training,2025-09-17T20:15:18.801275,0.0,-0.013912633321952361,,,7.9336328594414836,-0.6110981106758118,,delta,,,0,0,3,,-0.013912633321952361,,,,,,3,433,1.9359820675991117,1758154518.801273,-0.6573315858840942,,
3,,,,,3,,,0.2947198275862069,,,,training,2025-09-17T20:15:19.027739,-0.004927262637250074,0.0013943135474665524,,,7.9287055968042335,-0.6149706244468689,,delta,,,0,0,3,,0.008785207503341663,,,,,,3,434,1.9373763811465783,1758154519.0277371,-0.6124974489212036,,
2,,,,,2,,,0.31209590517241376,,,,training,2025-09-17T20:15:19.047426,0.0,-0.0002369668237223177,,,7.9287055968042335,-2.0199689865112305,,delta,,,0,0,2,,-0.0002369668237223177,,,,,,2,435,1.937139414322856,1758154519.047425,-0.5683906078338623,,
0,,,,,0,,,0.3119612068965517,,,,training,2025-09-17T20:15:19.104571,0.0,-0.0013171435836198953,,,7.9287055968042335,-1.5251542329788208,,delta,,,0,0,0,,-0.0013171435836198953,,,,,,0,436,1.935822270739236,1758154519.1045692,-0.5657883286476135,,
2,,,,,2,,,0.2738415948275862,,,,training,2025-09-17T20:15:19.644127,0.022642435026761554,0.0055474638552339695,,,7.951348031830995,-2.0216221809387207,,delta,,,0,0,2,,-0.02841618868490836,,,,,,2,437,1.94136973459447,1758154519.644125,-0.5967541337013245,,
1,,,,,1,,,0.232354525862069,,,,training,2025-09-17T20:15:19.819749,0.023973878173096708,0.0160756584460493,,,7.975321910004092,-2.185427188873291,,delta,,,0,0,1,,-0.01988515881359576,,,,,,1,438,1.9574453930405193,1758154519.8197482,-0.48368147015571594,,
3,,,,,3,,,0.19665948275862066,,,,training,2025-09-17T20:15:20.309393,0.009062318335824493,-0.0027354210509287213,,,7.984384228339916,-0.6180303692817688,,delta,,,0,0,3,,-0.01632889855466546,,,,,,3,439,1.9547099719895906,1758154520.309387,-0.531660258769989,,
3,,,,,3,,,0.21592133620689652,,,,training,2025-09-17T20:15:20.629878,0.0029028797952959096,0.004328588685108992,,,7.987287108135212,-0.6060617566108704,,delta,,,0,0,3,,-2.57310078348727e-05,,,,,,3,440,1.9590385606746996,1758154520.629876,-0.46199843287467957,,
3,,,,,3,,,0.2174030172413793,,,,training,2025-09-17T20:15:21.683784,0.00967286738071138,0.014247882806207146,,,7.9969599755159235,-0.5984169840812683,,delta,,,0,0,3,,-0.00026141826485992503,,,,,,3,441,1.9732864434809068,1758154521.6837819,-0.3464902639389038,,
0,,,,,0,,,0.21457435344827586,,,,training,2025-09-17T20:15:21.976381,0.0086893585649781,0.0004974029162228,,,8.005649334080902,-1.5609631538391113,,delta,,,0,0,0,,-0.01253663493124435,,,,,,0,442,1.9737838463971296,1758154521.976379,-0.1004706397652626,,
3,,,,,3,,,0.2000269396551724,,,,training,2025-09-17T20:15:23.006095,0.003772944039809545,0.00019718557874970344,,,8.009422278120711,-0.595442533493042,,delta,,,0,0,3,,-0.005462230480964614,,,,,,3,443,1.9739810319758793,1758154523.006093,0.0044318679720163345,,
3,,,,,3,,,0.20016163793103448,,,,training,2025-09-17T20:15:23.620628,0.002802883448435267,0.01288740050503523,,,8.012225161569146,-0.5927826166152954,,delta,,,0,0,3,,0.008683075332382328,,,,,,3,444,1.9868684324809145,1758154523.620626,-0.014835214242339134,,
3,,,,,3,,,0.17591594827586207,,,,training,2025-09-17T20:15:23.759868,0.015717361849558742,0.004843268717271476,,,8.027942523418705,-0.58897864818573,,delta,,,0,0,3,,-0.018732774057066637,,,,,,3,445,1.991711701198186,1758154523.759866,-0.055229756981134415,,
3,,,,,3,,,0.19571659482758622,,,,training,2025-09-17T20:15:23.950782,0.0,-0.005775701813700573,,,8.027942523418705,-0.5894283652305603,,delta,,,0,0,3,,-0.005775701813700573,,,,,,3,446,1.9859359993844854,1758154523.95078,-0.09284085780382156,,
,,,,,,,0.006364600732922554,,,32,0.0,ppo_update,2025-09-17T20:15:24.111294,,,1.1534468233585358,0.05727460980415344,,,0.0003,,0.9553771756181504,-0.001068885438144207,,,,,,,,,,32,,447,,1758154524.111292,,,0.014744028216227889
,9,2,4,17,,0.9999999403953552,,,1.0,,,rollout,2025-09-17T20:15:24.111311,,,,,,,,,,,,,,-0.23564045131206512,,0.008785207755863667,-0.004190981388092041,-0.028416188433766365,0.008453669026494026,,,447,,1758154524.1113112,,-0.5284179449081421,
0,,,,,0,,,0.2143049568965517,,,,training,2025-09-17T20:15:24.111709,0.0,-0.0031806483026100008,,,8.027942523418705,-1.57667875289917,,delta,,,0,0,0,,-0.0031806483026100008,,,,,,0,447,1.9827553510818754,1758154524.111708,-0.13194379210472107,,
2,,,,,2,,,0.1752424568965517,,,,training,2025-09-17T20:15:24.366930,0.014145394173334935,0.0010895111959443593,,,8.04208791759204,-2.0278263092041016,,delta,,,0,0,2,,-0.020128580064058044,,,,,,2,448,1.9838448622778198,1758154524.3669288,-0.12550026178359985,,
2,,,,,2,,,0.17726293103448276,,,,training,2025-09-17T20:15:24.543758,0.0,-0.0035680236194131076,,,8.04208791759204,-2.024779796600342,,delta,,,0,0,2,,-0.0035680236194131076,,,,,,2,449,1.9802768386584066,1758154524.543756,-0.15975764393806458,,
3,,,,,3,,,0.13833512931034483,,,,training,2025-09-17T20:15:25.125642,0.006251490931379777,0.0033694342839780678,,,8.04833940852342,-0.5743935108184814,,delta,,,0,0,3,,-0.006007802113091598,,,,,,3,450,1.9836462729423847,1758154525.1256378,-0.2184593379497528,,
2,,,,,2,,,0.15773168103448276,,,,training,2025-09-17T20:15:25.457461,0.0,-0.0060680289294337,,,8.04833940852342,-2.021803140640259,,delta,,,0,0,2,,-0.0060680289294337,,,,,,2,451,1.977578244012951,1758154525.45746,-0.24011367559432983,,
3,,,,,3,,,0.1588092672413793,,,,training,2025-09-17T20:15:25.599588,0.0,-0.002856705019916417,,,8.04833940852342,-0.5774009823799133,,delta,,,0,0,3,,-0.002856705019916417,,,,,,3,452,1.9747215389930346,1758154525.599587,-0.2584797739982605,,
3,,,,,3,,,0.17645474137931033,,,,training,2025-09-17T20:15:25.670025,0.0,-0.001328547593367535,,,8.04833940852342,-0.5764488577842712,,delta,,,0,0,3,,-0.001328547593367535,,,,,,3,453,1.973392991399667,1758154525.670023,-0.23150336742401123,,
3,,,,,3,,,0.19410021551724138,,,,training,2025-09-17T20:15:25.731670,0.0,-0.0012560279028868138,,,8.04833940852342,-0.5739238858222961,,delta,,,0,0,3,,-0.0012560279028868138,,,,,,3,454,1.9721369634967802,1758154525.731668,-0.23106712102890015,,
3,,,,,3,,,0.19154094827586207,,,,training,2025-09-17T20:15:25.976619,0.005282962037332695,-4.62087289654356e-06,,,8.053622370560753,-0.5724726915359497,,delta,,,0,0,3,,-0.007929063928895586,,,,,,3,455,1.9721323426238837,1758154525.9766169,-0.21925577521324158,,
3,,,,,3,,,0.18992456896551724,,,,training,2025-09-17T20:15:26.330385,0.0054950729084790595,-0.0019230106970180572,,,8.059117443469232,-0.5736709237098694,,delta,,,0,0,3,,-0.010165620059736646,,,,,,3,456,1.9702093319268656,1758154526.330379,-0.1882966160774231,,
3,,,,,3,,,0.20864762931034483,,,,training,2025-09-17T20:15:26.495553,0.0,-0.0032295302229881084,,,8.059117443469232,-0.5750297904014587,,delta,,,0,0,3,,-0.0032295302229881084,,,,,,3,457,1.9669798017038775,1758154526.495548,-0.17414122819900513,,
3,,,,,3,,,0.22777478448275862,,,,training,2025-09-17T20:15:26.661320,-0.005772393508699736,0.00013662396907720975,,,8.053345049960532,-0.570748507976532,,delta,,,0,0,3,,0.008795214232126813,,,,,,3,458,1.9671164256729547,1758154526.6613178,-0.27112704515457153,,
2,,,,,2,,,0.2240032327586207,,,,training,2025-09-17T20:15:26.701019,0.00536075425529603,0.0030362082153814196,,,8.058705804215828,-2.0265109539031982,,delta,,,0,0,2,,-0.005004923167562625,,,,,,2,459,1.9701526338883362,1758154526.701018,-0.2882480323314667,,
2,,,,,2,,,0.22427262931034483,,,,training,2025-09-17T20:15:26.713196,0.0,-0.00035246231492602753,,,8.058705804215828,-2.025090217590332,,delta,,,0,0,2,,-0.00035246231492602753,,,,,,2,460,1.9698001715734101,1758154526.713194,-0.3156477212905884,,
3,,,,,3,,,0.22494612068965517,,,,training,2025-09-17T20:15:26.744176,0.0,-0.0014692023689708567,,,8.058705804215828,-0.5698356032371521,,delta,,,0,0,3,,-0.0014692023689708567,,,,,,3,461,1.9683309692044393,1758154526.744174,-0.3815428614616394,,
2,,,,,2,,,0.24286099137931033,,,,training,2025-09-17T20:15:26.766343,0.0,-0.0013823680764306623,,,8.058705804215828,-2.0202505588531494,,delta,,,0,0,2,,-0.0013823680764306623,,,,,,2,462,1.9669486011280086,1758154526.7663429,-0.4723777770996094,,
3,,,,,3,,,0.24380387931034483,,,,training,2025-09-17T20:15:26.800384,0.0,-0.0016769838928942793,,,8.058705804215828,-0.5716801881790161,,delta,,,0,0,3,,-0.0016769838928942793,,,,,,3,463,1.9652716172351143,1758154526.800383,-0.5229864716529846,,
3,,,,,3,,,0.2629310344827586,,,,training,2025-09-17T20:15:27.173118,0.0,-0.0033730966387603978,,,8.058705804215828,-0.5723557472229004,,delta,,,0,0,3,,-0.0033730966387603978,,,,,,3,464,1.961898520596354,1758154527.173116,-0.5823589563369751,,
3,,,,,3,,,0.2801724137931034,,,,training,2025-09-17T20:15:27.193236,0.0,-0.000645343929741804,,,8.058705804215828,-0.5727007389068604,,delta,,,0,0,3,,-0.000645343929741804,,,,,,3,465,1.9612531766666121,1758154527.193235,-0.6072365045547485,,
0,,,,,0,,,0.2803071120689655,,,,training,2025-09-17T20:15:27.218153,0.0,-0.001138584215244709,,,8.058705804215828,-1.6991167068481445,,delta,,,0,0,0,,-0.001138584215244709,,,,,,0,466,1.9601145924513674,1758154527.218152,-0.5289514660835266,,
3,,,,,3,,,0.30078125,,,,training,2025-09-17T20:15:27.458967,-0.0030452307386870103,-0.000706240753419074,,,8.055660573477141,-0.5612794160842896,,delta,,,0,0,3,,0.0038616053546114415,,,,,,3,467,1.9594083516979484,1758154527.458965,-0.4333270192146301,,
1,,,,,1,,,0.3213900862068966,,,,training,2025-09-17T20:15:27.738753,-0.003032131141258887,-0.0008814581905607355,,,8.052628442335882,-2.1709063053131104,,delta,,,0,0,1,,0.003666738521327595,,,,,,1,468,1.9585268935073876,1758154527.738752,-0.3451133072376251,,
3,,,,,3,,,0.30414870689655177,,,,training,2025-09-17T20:15:27.758940,0.0,-0.0002854279580761787,,,8.052628442335882,-0.5558631420135498,,delta,,,0,0,3,,-0.0002854279580761787,,,,,,3,469,1.9582414655493114,1758154527.7589388,-0.2703831195831299,,
3,,,,,3,,,0.3224676724137931,,,,training,2025-09-17T20:15:27.900254,0.0,-0.002248253376543996,,,8.052628442335882,-0.5566928386688232,,delta,,,0,0,3,,-0.002248253376543996,,,,,,3,470,1.9559932121727674,1758154527.9002519,-0.18808233737945557,,
3,,,,,3,,,0.3193696120689655,,,,training,2025-09-17T20:15:28.163489,0.00755575482987858,0.0010288164219913742,,,8.06018419716576,-0.5572034120559692,,delta,,,0,0,3,,-0.010304815822826496,,,,,,3,471,1.9570220285947588,1758154528.163487,-0.06631489843130112,,
3,,,,,3,,,0.337957974137931,,,,training,2025-09-17T20:15:28.336400,0.0,-0.002299829705649792,,,8.06018419716576,-0.5600173473358154,,delta,,,0,0,3,,-0.002299829705649792,,,,,,3,472,1.954722198889109,1758154528.3363981,-0.05551277846097946,,
3,,,,,3,,,0.35546875,,,,training,2025-09-17T20:15:28.407335,0.0,-0.0009898791506040006,,,8.06018419716576,-0.5638695955276489,,delta,,,0,0,3,,-0.0009898791506040006,,,,,,3,473,1.953732319738505,1758154528.4073331,-0.05312734097242355,,
3,,,,,3,,,0.37297952586206895,,,,training,2025-09-17T20:15:28.571574,0.0,-0.002324084835833906,,,8.06018419716576,-0.5673679709434509,,delta,,,0,0,3,,-0.002324084835833906,,,,,,3,474,1.9514082349026711,1758154528.571573,-0.0725831612944603,,
1,,,,,1,,,0.37567349137931033,,,,training,2025-09-17T20:15:29.349652,0.006602438630585183,-0.0012813997810092737,,,8.066786635796346,-2.1368565559387207,,delta,,,0,0,1,,-0.011185057726887049,,,,,,1,475,1.9501268351216619,1758154529.34965,-0.019749218598008156,,
3,,,,,3,,,0.35560344827586204,,,,training,2025-09-17T20:15:29.616391,0.009269904625673675,0.0006269070246758268,,,8.07605654042202,-0.5698323845863342,,delta,,,0,0,3,,-0.013277949913834686,,,,,,3,476,1.9507537421463377,1758154529.616389,0.009546702727675438,,
3,,,,,3,,,0.3755387931034483,,,,training,2025-09-17T20:15:30.085310,0.0,-0.005015157855615016,,,8.07605654042202,-0.570594847202301,,delta,,,0,0,3,,-0.005015157855615016,,,,,,3,477,1.9457385842907227,1758154530.085304,-0.012631827965378761,,
3,,,,,3,,,0.39816810344827586,,,,training,2025-09-17T20:15:30.685440,-0.0015757017525430683,0.009083799149311567,,,8.074480838669476,-0.5697296857833862,,delta,,,0,0,3,,0.011447351778126169,,,,,,3,478,1.9548223834400342,1758154530.685438,-0.07040875405073166,,
,,,,,,,0.0,,,32,0.0,ppo_update,2025-09-17T20:15:30.937297,,,1.1535744369029999,0.15698778629302979,,,0.0003,,1.084608560821688,0.0009207963012158871,,,,,,,,,,32,,479,,1758154530.937294,,,0.006850643316283822
,1,2,7,22,,0.9999999403953552,,,1.0,,,rollout,2025-09-17T20:15:30.937311,,,,,,,,,,,,,,-0.08460398018360138,,0.011447351425886154,-0.002325443783774972,-0.013277949765324593,0.005130866076797247,,,479,,1758154530.937311,,-0.23784609138965607,
2,,,,,2,,,0.4202586206896552,,,,training,2025-09-17T20:15:30.937860,-0.003327723784616765,-0.0017939250093401693,,,8.07115311488486,-2.0047504901885986,,delta,,,0,0,2,,0.0031976606675849784,,,,,,2,479,1.953028458430694,1758154530.93786,-0.01633595861494541,,
3,,,,,3,,,0.4213362068965517,,,,training,2025-09-17T20:15:31.029779,0.0,-0.002004233909961517,,,8.07115311488486,-0.5729263424873352,,delta,,,0,0,3,,-0.002004233909961517,,,,,,3,480,1.9510242245207325,1758154531.0297768,0.048689812421798706,,
2,,,,,2,,,0.43884698275862066,,,,training,2025-09-17T20:15:31.035397,0.0,-2.4735775542517047e-05,,,8.07115311488486,-2.02138352394104,,delta,,,0,0,2,,-2.4735775542517047e-05,,,,,,2,481,1.95099948874519,1758154531.035397,0.05698862671852112,,
1,,,,,1,,,0.43938577586206895,,,,training,2025-09-17T20:15:31.107812,-0.005231688377685728,0.0024723767167404986,,,8.065921426507174,-2.0860602855682373,,delta,,,0,0,1,,0.01031990928326909,,,,,,1,482,1.9534718654619305,1758154531.10781,0.03143063187599182,,
3,,,,,3,,,0.4447737068965517,,,,training,2025-09-17T20:15:31.413645,0.0,-0.005841677063341155,,,8.065921426507174,-0.5764142274856567,,delta,,,0,0,3,,-0.005841677063341155,,,,,,3,483,1.9476301883985894,1758154531.4136431,0.050883978605270386,,
0,,,,,0,,,0.4683459051724138,,,,training,2025-09-17T20:15:31.874494,0.0,-0.007954752730273462,,,8.065921426507174,-1.7069710493087769,,delta,,,0,0,0,,-0.007954752730273462,,,,,,0,484,1.939675435668316,1758154531.874492,0.08667030930519104,,
3,,,,,3,,,0.4397898706896552,,,,training,2025-09-17T20:15:32.863874,0.008868100853582916,-0.003844244391760787,,,8.074789527360757,-0.5784929990768433,,delta,,,0,0,3,,-0.017146395672135162,,,,,,3,485,1.9358311912765551,1758154532.8638709,0.1283828318119049,,
0,,,,,0,,,0.45783943965517243,,,,training,2025-09-17T20:15:33.043997,0.0,-0.0022190858760482435,,,8.074789527360757,-1.698103666305542,,delta,,,0,0,0,,-0.0022190858760482435,,,,,,0,486,1.9336121054005069,1758154533.043991,0.1130957305431366,,
1,,,,,1,,,0.4609375,,,,training,2025-09-17T20:15:33.488145,0.0,-0.005601828540203968,,,8.074789527360757,-2.082192897796631,,delta,,,0,0,1,,-0.005601828540203968,,,,,,1,487,1.928010276860303,1758154533.4881432,0.0625094473361969,,
3,,,,,3,,,0.3817349137931034,,,,training,2025-09-17T20:15:33.727259,0.04354932021419877,0.009407548608606486,,,8.118338847574956,-0.5778317451477051,,delta,,,0,0,3,,-0.05591643171269167,,,,,,3,488,1.9374178254689094,1758154533.727257,0.03899109363555908,,
3,,,,,3,,,0.40072737068965514,,,,training,2025-09-17T20:15:34.021239,0.0,-0.003756287402616465,,,8.118338847574956,-0.5770841836929321,,delta,,,0,0,3,,-0.003756287402616465,,,,,,3,489,1.933661538066293,1758154534.021237,0.03560987114906311,,
3,,,,,3,,,0.39655172413793105,,,,training,2025-09-17T20:15:34.095264,0.014499815715364406,0.0031824272977121204,,,8.13283866329032,-0.5782124996185303,,delta,,,0,0,3,,-0.01856729627533449,,,,,,3,490,1.936843965364005,1758154534.095262,0.018320530652999878,,
3,,,,,3,,,0.4146012931034483,,,,training,2025-09-17T20:15:34.178398,0.0,-0.0010052015796480074,,,8.13283866329032,-0.579349160194397,,delta,,,0,0,3,,-0.0010052015796480074,,,,,,3,491,1.935838763784357,1758154534.178396,0.014805943705141544,,
3,,,,,3,,,0.44989224137931033,,,,training,2025-09-17T20:15:34.471652,-0.004864348850890821,0.001866361699554453,,,8.12797431443943,-0.5804077386856079,,delta,,,0,0,3,,0.009162884975890684,,,,,,3,492,1.9377051254839115,1758154534.471644,0.010116667486727238,,
3,,,,,3,,,0.44989224137931033,,,,training,2025-09-17T20:15:34.486325,0.0,-0.00011942283962529388,,,8.12797431443943,-0.5739974975585938,,delta,,,0,0,3,,-0.00011942283962529388,,,,,,3,493,1.9375857026442862,1758154534.4863229,-0.029762744903564453,,
3,,,,,3,,,0.4893588362068966,,,,training,2025-09-17T20:15:34.596707,-0.005055082071843131,0.0025217899077574213,,,8.122919232367586,-0.5718796849250793,,delta,,,0,0,3,,0.010104413015522118,,,,,,3,494,1.9401074925520436,1758154534.596705,-0.06438151001930237,,
3,,,,,3,,,0.5262661637931034,,,,training,2025-09-17T20:15:34.849489,-0.004977944134513024,-0.0004284591285721451,,,8.117941288233073,-0.5667781829833984,,delta,,,0,0,3,,0.0070384570731973906,,,,,,3,495,1.9396790334234715,1758154534.849487,-0.03417330980300903,,
0,,,,,0,,,0.5444504310344828,,,,training,2025-09-17T20:15:34.966203,0.0,-0.0020935155547223694,,,8.117941288233073,-1.7189319133758545,,delta,,,0,0,0,,-0.0020935155547223694,,,,,,0,496,1.937585517868749,1758154534.966201,0.02519512176513672,,
3,,,,,3,,,0.5444504310344828,,,,training,2025-09-17T20:15:34.996835,0.0,-0.0007278754898012441,,,8.117941288233073,-0.5629698038101196,,delta,,,0,0,3,,-0.0007278754898012441,,,,,,3,497,1.9368576423789479,1758154534.996833,0.06206017732620239,,
3,,,,,3,,,0.5629040948275862,,,,training,2025-09-17T20:15:35.122209,0.0,-0.0025378165357334836,,,8.117941288233073,-0.564396858215332,,delta,,,0,0,3,,-0.0025378165357334836,,,,,,3,498,1.9343198258432144,1758154535.122207,0.09259140491485596,,
0,,,,,0,,,0.5594019396551724,,,,training,2025-09-17T20:15:35.156222,0.017035032107079573,0.0036094758654134917,,,8.134976320340153,-1.7123584747314453,,delta,,,0,0,0,,-0.021943072295205868,,,,,,0,499,1.9379293017086279,1758154535.156221,0.1198628842830658,,
1,,,,,1,,,0.5618265086206896,,,,training,2025-09-17T20:15:35.345371,0.0,-0.003915038011752525,,,8.134976320340153,-2.098679304122925,,delta,,,0,0,1,,-0.003915038011752525,,,,,,1,500,1.9340142636968753,1758154535.34537,0.10754945874214172,,
0,,,,,0,,,0.5622306034482759,,,,training,2025-09-17T20:15:35.356173,0.0,-0.0001097046853308914,,,8.134976320340153,-1.6949412822723389,,delta,,,0,0,0,,-0.0001097046853308914,,,,,,0,501,1.9339045590115445,1758154535.356173,0.10287147760391235,,
3,,,,,3,,,0.54296875,,,,training,2025-09-17T20:15:35.427653,0.01743076770340224,0.0021377105959665688,,,8.152407088043555,-0.5816866159439087,,delta,,,0,0,3,,-0.02400844095913679,,,,,,3,502,1.936042269607511,1758154535.4276512,0.08588531613349915,,
2,,,,,2,,,0.5620959051724138,,,,training,2025-09-17T20:15:35.609899,-0.004171558948380394,0.0008093488440754637,,,8.148235529095174,-2.0231151580810547,,delta,,,0,0,2,,0.0070666872666460545,,,,,,2,503,1.9368516184515865,1758154535.609898,0.09744450449943542,,
3,,,,,3,,,0.545123922413793,,,,training,2025-09-17T20:15:35.624065,0.0,-0.00011011511561087595,,,8.148235529095174,-0.5850347280502319,,delta,,,0,0,3,,-0.00011011511561087595,,,,,,3,504,1.9367415033359756,1758154535.624064,0.07678833603858948,,
3,,,,,3,,,0.5433728448275862,,,,training,2025-09-17T20:15:35.915723,0.018103344572839575,1.3371838087694599e-05,,,8.166338873668014,-0.5869011878967285,,delta,,,0,0,3,,-0.027141645021171668,,,,,,3,505,1.9367548751740633,1758154535.915721,0.06855341792106628,,
3,,,,,3,,,0.5610183189655172,,,,training,2025-09-17T20:15:35.970354,0.0,-0.0005830110155136126,,,8.166338873668014,-0.586664080619812,,delta,,,0,0,3,,-0.0005830110155136126,,,,,,3,506,1.9361718641585497,1758154535.9703522,0.0650615394115448,,
1,,,,,1,,,0.5580549568965517,,,,training,2025-09-17T20:15:36.163287,0.018552010774319783,0.0016509804517053084,,,8.184890884442334,-2.0759589672088623,,delta,,,0,0,1,,-0.026177035709774366,,,,,,1,507,1.937822844610255,1758154536.163285,0.05960950255393982,,
1,,,,,1,,,0.5580549568965517,,,,training,2025-09-17T20:15:36.176951,0.0,-0.00020608410211386818,,,8.184890884442334,-2.0752434730529785,,delta,,,0,0,1,,-0.00020608410211386818,,,,,,1,508,1.9376167605081411,1758154536.17695,0.07065951824188232,,
2,,,,,2,,,0.5591325431034483,,,,training,2025-09-17T20:15:36.300029,0.0,-0.001901637494315489,,,8.184890884442334,-2.0217950344085693,,delta,,,0,0,2,,-0.001901637494315489,,,,,,2,509,1.9357151230138256,1758154536.300027,0.09581872820854187,,
3,,,,,3,,,0.5425646551724138,,,,training,2025-09-17T20:15:36.348425,0.0,-0.000947549774364953,,,8.184890884442334,-0.5852820873260498,,delta,,,0,0,3,,-0.000947549774364953,,,,,,3,510,1.9347675732394607,1758154536.348424,0.09080734848976135,,
,,,,,,,0.0,,,32,0.0,ppo_update,2025-09-17T20:15:36.484803,,,1.1580071449279785,-1.5068541765213013,,,0.0003,,2.9699965747054775,-0.0009318888187408447,,,,,,,,,,32,,511,,1758154536.484802,,,0.005517291952855885
,5,5,3,19,,0.9999997615814209,,,1.0,,,rollout,2025-09-17T20:15:36.484850,,,,,,,,,,,,,,-0.012766733765602112,,0.010319909080862999,-0.006644178181886673,-0.0559164322912693,0.013770575635135174,,,511,,1758154536.484847,,0.05808098614215851,
3,,,,,3,,,0.5391971982758621,,,,training,2025-09-17T20:15:36.497757,0.0188591579308941,0.002538356177677281,,,8.203750042373228,-0.5849664211273193,,delta,,,0,0,3,,-0.025750380718663868,,,,,,3,511,1.937305929417138,1758154536.497756,0.0696549266576767,,
0,,,,,0,,,0.5169719827586207,,,,training,2025-09-17T20:15:36.960044,0.030744513010525054,0.01071470233024141,,,8.234494555383753,-1.7376906871795654,,delta,,,0,0,0,,-0.03540206718554617,,,,,,0,512,1.9480206317473794,1758154536.960042,0.06475545465946198,,
