action,action_replica_0,action_replica_1,action_replica_2,action_replica_3,action_value,advantage_std,approx_kl,balance_penalty,buffer_progress,buffer_size,clipfrac,data_type,datetime,delta_latency,delta_throughput,entropy,explained_var,latency,log_probability,lr,mode,pg_grad_norm,pi_loss,queue_length,queue_size,replica_id,return_mean,reward,reward_max,reward_mean,reward_min,reward_std,rollout_length,selected_replica,step,throughput,timestamp,value_estimate,value_mean,vf_loss
0,,,,,0,,,0.15773168103448276,,,,training,2025-09-17T20:07:47.618891,0.02073623045111095,0.0332528225771076,,,7.416712617409005,-1.59882390499115,,delta,,,0,0,0,,0.0021484769004411763,,,,,,0,180,1.991956540598283,1758154067.6188889,0.19834472239017487,,
1,,,,,1,,,0.15975215517241378,,,,training,2025-09-17T20:07:47.868738,0.0,-0.013526280055996542,,,7.416712617409005,-1.1462641954421997,,delta,,,0,0,1,,-0.013526280055996542,,,,,,1,181,1.9784302605422865,1758154067.868736,0.20194411277770996,,
3,,,,,3,,,0.1423760775862069,,,,training,2025-09-17T20:07:48.551006,0.012433492517425648,-0.02345547033601103,,,7.429146109926431,-1.3983848094940186,,delta,,,0,0,3,,-0.0421057091121495,,,,,,3,182,1.9549747902062755,1758154068.551004,0.1543866991996765,,
2,,,,,2,,,0.15975215517241378,,,,training,2025-09-17T20:07:48.573543,0.0,-0.0012064726534735115,,,7.429146109926431,-1.4430192708969116,,delta,,,0,0,2,,-0.0012064726534735115,,,,,,2,183,1.953768317552802,1758154068.5735419,0.027041355147957802,,
3,,,,,3,,,0.14318426724137934,,,,training,2025-09-17T20:07:48.714569,0.0,-0.005977516098338409,,,7.429146109926431,-1.4082326889038086,,delta,,,0,0,3,,-0.005977516098338409,,,,,,3,184,1.9477908014544636,1758154068.714567,-0.06651525944471359,,
1,,,,,1,,,0.16015625,,,,training,2025-09-17T20:07:48.794756,0.0,-0.004782171324688722,,,7.429146109926431,-1.1474506855010986,,delta,,,0,0,1,,-0.004782171324688722,,,,,,1,185,1.9430086301297749,1758154068.794754,-0.11086388677358627,,
1,,,,,1,,,0.14156788793103448,,,,training,2025-09-17T20:07:49.187057,0.009531528868790495,0.0009161826739370049,,,7.438677638795221,-1.1492044925689697,,delta,,,0,0,1,,-0.013381110629248738,,,,,,1,186,1.9439248128037119,1758154069.187055,-0.013182556256651878,,
2,,,,,2,,,0.16338900862068967,,,,training,2025-09-17T20:07:49.240390,-0.007834134732105369,0.008442217491687387,,,7.430843504063116,-1.439683437347412,,delta,,,0,0,2,,0.02019341958984544,,,,,,2,187,1.9523670302953993,1758154069.2403882,0.12848231196403503,,
2,,,,,2,,,0.12513469827586207,,,,training,2025-09-17T20:07:49.283389,0.015463492682290969,0.009271612667989926,,,7.446306996745407,-1.4413297176361084,,delta,,,0,0,2,,-0.013923626355446528,,,,,,2,188,1.9616386429633892,1758154069.283388,0.16475558280944824,,
3,,,,,3,,,0.09927262931034482,,,,training,2025-09-17T20:07:49.399133,0.01488630901051824,0.004841722255366054,,,7.461193305755925,-1.4027568101882935,,delta,,,0,0,3,,-0.017487741260411305,,,,,,3,189,1.9664803652187552,1758154069.3991308,0.052173372358083725,,
3,,,,,3,,,0.09482758620689655,,,,training,2025-09-17T20:07:49.517131,0.014249454584548182,0.016948543069309485,,,7.475442760340473,-1.406807780265808,,delta,,,0,0,3,,-0.004425638807512788,,,,,,3,190,1.9834289082880647,1758154069.517122,-0.09925162047147751,,
,,,,,,,0.008685934357345104,,,32,0.0,ppo_update,2025-09-17T20:07:49.613277,,,1.369896113872528,-1.2580183744430542,,,0.0003,,1.89768561049924,0.0015954836271703243,,,,,,,,,,32,,191,,1758154069.6132748,,,0.020291578955948353
,5,5,7,15,,1.0,,,1.0,,,rollout,2025-09-17T20:07:49.613296,,,,,,,,,,,,,,-0.044457536190748215,,0.06301730871200562,-0.004482322372496128,-0.04210570827126503,0.0162027720361948,,,191,,1758154069.613296,,0.09733867645263672,
3,,,,,3,,,0.09051724137931033,,,,training,2025-09-17T20:07:49.613822,0.014350023457516237,0.007828648035097974,,,7.48979278379799,-1.4079755544662476,,delta,,,0,0,3,,-0.013696387151176381,,,,,,3,191,1.9912575563231627,1758154069.613814,-0.16106723248958588,,
2,,,,,2,,,0.08620689655172413,,,,training,2025-09-17T20:07:49.667793,0.014866727931695856,0.008250366795009123,,,7.5046595117296855,-1.557580590248108,,delta,,,0,0,2,,-0.01404972510253466,,,,,,2,192,1.9995079231181718,1758154069.6677911,-0.16810736060142517,,
3,,,,,3,,,0.11085668103448275,,,,training,2025-09-17T20:07:50.199502,-0.005896856281176532,0.027711711092107683,,,7.498762655448509,-1.3632867336273193,,delta,,,0,0,3,,0.03655699551387248,,,,,,3,193,2.0272196342102795,1758154070.199499,0.15866386890411377,,
3,,,,,3,,,0.12863685344827586,,,,training,2025-09-17T20:07:50.324251,0.0,-0.006735616306720704,,,7.498762655448509,-1.3566827774047852,,delta,,,0,0,3,,-0.006735616306720704,,,,,,3,194,2.020484017903559,1758154070.324249,0.2591424286365509,,
3,,,,,3,,,0.17147090517241378,,,,training,2025-09-17T20:07:50.626260,-0.01167838295515189,4.453951055927163e-05,,,7.487084272493357,-1.3577549457550049,,delta,,,0,0,3,,0.017562113943287105,,,,,,3,195,2.020528557414118,1758154070.626258,0.34899359941482544,,
2,,,,,2,,,0.1900592672413793,,,,training,2025-09-17T20:07:50.754576,0.0,-0.009023103912609631,,,7.487084272493357,-1.5599427223205566,,delta,,,0,0,2,,-0.009023103912609631,,,,,,2,196,2.0115054535015084,1758154070.754574,0.4402599334716797,,
3,,,,,3,,,0.19032866379310345,,,,training,2025-09-17T20:07:50.764293,0.0,-0.0005832950134654347,,,7.487084272493357,-1.3599084615707397,,delta,,,0,0,3,,-0.0005832950134654347,,,,,,3,197,2.010922158488043,1758154070.764292,0.4699828028678894,,
1,,,,,1,,,0.19302262931034483,,,,training,2025-09-17T20:07:51.209220,0.008717201647184147,-0.011167675473163996,,,7.495801474140541,-1.1359704732894897,,delta,,,0,0,1,,-0.024243477943940217,,,,,,1,198,1.999754483014879,1758154071.209219,0.432142436504364,,
0,,,,,0,,,0.17578125,,,,training,2025-09-17T20:07:51.481758,0.0051096914418655714,0.01297026906663179,,,7.500911165582407,-1.5594470500946045,,delta,,,0,0,0,,0.005305731903833433,,,,,,0,199,2.012724752081511,1758154071.481756,0.375482439994812,,
2,,,,,2,,,0.16379310344827586,,,,training,2025-09-17T20:07:52.180482,-0.006945123033806233,-0.00020432571929074328,,,7.4939660425486005,-1.5597727298736572,,delta,,,0,0,2,,0.010213358831418606,,,,,,2,200,2.01252042636222,1758154072.18048,0.3990165591239929,,
1,,,,,1,,,0.12446120689655171,,,,training,2025-09-17T20:07:52.787582,0.024315103903091106,-0.006598349043667184,,,7.518281146451692,-1.1349552869796753,,delta,,,0,0,1,,-0.043071004898303844,,,,,,1,201,2.005922077318553,1758154072.78758,0.4260861873626709,,
2,,,,,2,,,0.1050646551724138,,,,training,2025-09-17T20:07:53.236894,0.010911880179827804,-0.009345798739945899,,,7.5291930266315195,-1.5562529563903809,,delta,,,0,0,2,,-0.025713619009687605,,,,,,2,202,1.996576278578607,1758154073.2368908,0.39034053683280945,,
0,,,,,0,,,0.06236530172413793,,,,training,2025-09-17T20:07:53.277797,0.01937783480082178,0.01899035972575458,,,7.548570861432341,-1.5461483001708984,,delta,,,0,0,0,,-0.010076392475478091,,,,,,0,203,2.0155666383043616,1758154073.277796,0.4686141610145569,,
0,,,,,0,,,0.046740301724137935,,,,training,2025-09-17T20:07:53.418891,-0.0050522278778792895,0.0034342927621557884,,,7.543518633554462,-1.5480263233184814,,delta,,,0,0,0,,0.011012634578974723,,,,,,0,204,2.0190009310665173,1758154073.41889,0.5317943692207336,,
2,,,,,2,,,0.04687499999999999,,,,training,2025-09-17T20:07:53.487527,0.0,-0.0025233169728000604,,,7.543518633554462,-1.5231971740722656,,delta,,,0,0,2,,-0.0025233169728000604,,,,,,2,205,2.0164776140937173,1758154073.487524,0.30010277032852173,,
0,,,,,0,,,0.04445043103448275,,,,training,2025-09-17T20:07:53.601242,0.0,-0.005357291153077703,,,7.543518633554462,-1.5603312253952026,,delta,,,0,0,0,,-0.005357291153077703,,,,,,0,206,2.0111203229406396,1758154073.6012402,-0.008955385535955429,,
0,,,,,0,,,0.044450431034482756,,,,training,2025-09-17T20:07:53.613855,0.0,-0.0006296848973428304,,,7.543518633554462,-1.5673457384109497,,delta,,,0,0,0,,-0.0006296848973428304,,,,,,0,207,2.0104906380432968,1758154073.613854,-0.16903150081634521,,
2,,,,,2,,,0.07179418103448276,,,,training,2025-09-17T20:07:53.706489,-0.009649242090087107,0.005387256055878087,,,7.533869391464375,-1.5107970237731934,,delta,,,0,0,2,,0.019861119191008747,,,,,,2,208,2.015877894099175,1758154073.706487,-0.21244767308235168,,
1,,,,,1,,,0.07596982758620689,,,,training,2025-09-17T20:07:54.337911,0.013345468513484171,0.02011749903707294,,,7.547214859977859,-1.1301711797714233,,delta,,,0,0,1,,9.929626684668236e-05,,,,,,1,209,2.0359953931362478,1758154074.337909,-0.031835202127695084,,
1,,,,,1,,,0.07623922413793104,,,,training,2025-09-17T20:07:54.380440,0.0,-0.0031885315292465854,,,7.547214859977859,-1.1320897340774536,,delta,,,0,0,1,,-0.0031885315292465854,,,,,,1,210,2.032806861607001,1758154074.380437,0.12786738574504852,,
3,,,,,3,,,0.07825969827586207,,,,training,2025-09-17T20:07:54.630514,0.0,-0.015712629802386857,,,7.547214859977859,-1.3983162641525269,,delta,,,0,0,3,,-0.015712629802386857,,,,,,3,211,2.0170942318046143,1758154074.6305122,0.28485360741615295,,
1,,,,,1,,,0.0616918103448276,,,,training,2025-09-17T20:07:54.777517,0.0,-0.006155210926673149,,,7.547214859977859,-1.1263039112091064,,delta,,,0,0,1,,-0.006155210926673149,,,,,,1,212,2.010939020877941,1758154074.777515,0.21980798244476318,,
3,,,,,3,,,0.0620959051724138,,,,training,2025-09-17T20:07:54.908110,0.0,-0.005544252872889288,,,7.547214859977859,-1.3973709344863892,,delta,,,0,0,3,,-0.005544252872889288,,,,,,3,213,2.005394768005052,1758154074.908108,0.1233661025762558,,
3,,,,,3,,,0.04431573275862069,,,,training,2025-09-17T20:07:55.609763,-0.010820060096747852,-0.009958335679491892,,,7.536394799881111,-1.3962191343307495,,delta,,,0,0,3,,0.006271754465629886,,,,,,3,214,1.99543643232556,1758154075.609708,-0.10967087000608444,,
3,,,,,3,,,0.04242995689655173,,,,training,2025-09-17T20:07:56.306436,-0.004258648825762101,-0.01940168884015958,,,7.532136151055349,-1.3937963247299194,,delta,,,0,0,3,,-0.013013715601516429,,,,,,3,215,1.9760347434854004,1758154076.306435,-0.3955427408218384,,
1,,,,,1,,,0.07543103448275862,,,,training,2025-09-17T20:07:56.495998,-0.014786209477794188,0.031010435762837796,,,7.517349941577555,-1.1240262985229492,,delta,,,0,0,1,,0.05318974997952908,,,,,,1,216,2.007045179248238,1758154076.495996,-0.3649256229400635,,
2,,,,,2,,,0.07920258620689655,,,,training,2025-09-17T20:07:56.671311,-0.005990595990126302,0.007017793222845459,,,7.511359345587429,-1.5042375326156616,,delta,,,0,0,2,,0.01600368720803491,,,,,,2,217,2.0140629724710837,1758154076.671309,-0.14136776328086853,,
0,,,,,0,,,0.07960668103448276,,,,training,2025-09-17T20:07:56.698004,0.0,-0.0016307516299787217,,,7.511359345587429,-1.5620667934417725,,delta,,,0,0,0,,-0.0016307516299787217,,,,,,0,218,2.012432220841105,1758154076.698003,0.0810668095946312,,
2,,,,,2,,,0.0625,,,,training,2025-09-17T20:07:56.768976,0.0,-0.0034044928787699824,,,7.511359345587429,-1.5192220211029053,,delta,,,0,0,2,,-0.0034044928787699824,,,,,,2,219,2.009027727962335,1758154076.768975,0.358703076839447,,
1,,,,,1,,,0.06317349137931033,,,,training,2025-09-17T20:07:57.527152,-0.007395836782920107,-0.009604259927776804,,,7.5039635088045085,-1.1405428647994995,,delta,,,0,0,1,,0.0014894952466033562,,,,,,1,220,1.9994234680345582,1758154077.5271502,0.3595813512802124,,
2,,,,,2,,,0.042025862068965525,,,,training,2025-09-17T20:07:57.973721,-0.004438427121392863,0.0012711840753072412,,,7.499525081683116,-1.5186949968338013,,delta,,,0,0,2,,0.007928824757396535,,,,,,2,221,2.0006946521098654,1758154077.97372,0.4371909499168396,,
2,,,,,2,,,0.03609913793103448,,,,training,2025-09-17T20:07:58.174851,-0.00840055742263246,0.01145624923385924,,,7.491124524260483,-1.5140776634216309,,delta,,,0,0,2,,0.02405708536780793,,,,,,2,222,2.0121509013437247,1758154078.174849,0.4736359715461731,,
,,,,,,,0.0021161874756217003,,,32,0.0,ppo_update,2025-09-17T20:07:58.552097,,,1.3715069591999054,-0.045673951506614685,,,0.0003,,1.0290274994070945,0.00023049674928188324,,,,,,,,,,32,,223,,1758154078.552095,,,0.026306474581360817
,6,7,10,9,,0.9999999403953552,,,1.0,,,rollout,2025-09-17T20:07:58.552108,,,,,,,,,,,,,,0.22159230709075928,,0.053189750760793686,0.0006247424753382802,-0.04307100549340248,0.017760783433914185,,,223,,1758154078.552108,,0.1990278661251068,
3,,,,,3,,,0.05428340517241379,,,,training,2025-09-17T20:07:58.552437,0.0,-0.012953700889647202,,,7.491124524260483,-1.3821336030960083,,delta,,,0,0,3,,-0.012953700889647202,,,,,,3,223,1.9991972004540774,1758154078.5524359,0.5040805339813232,,
3,,,,,3,,,0.05441810344827586,,,,training,2025-09-17T20:07:58.568868,0.0,-0.0005495407495910154,,,7.491124524260483,-1.315456748008728,,delta,,,0,0,3,,-0.0005495407495910154,,,,,,3,224,1.9986476597044864,1758154078.5688682,0.05119993910193443,,
2,,,,,2,,,0.05603448275862069,,,,training,2025-09-17T20:07:58.763819,0.0,-0.008156397744296884,,,7.491124524260483,-1.6302680969238281,,delta,,,0,0,2,,-0.008156397744296884,,,,,,2,225,1.9904912619601896,1758154078.763818,-0.23440997302532196,,
0,,,,,0,,,0.07273706896551724,,,,training,2025-09-17T20:07:58.936960,0.0,-0.006448524572254755,,,7.491124524260483,-1.5937039852142334,,delta,,,0,0,0,,-0.006448524572254755,,,,,,0,226,1.9840427373879348,1758154078.9369578,-0.3586066961288452,,
2,,,,,2,,,0.05738146551724138,,,,training,2025-09-17T20:07:59.421097,-0.0032598026026962046,-0.00827192370677765,,,7.487864721657787,-1.6425632238388062,,delta,,,0,0,2,,-0.003382219802733344,,,,,,2,227,1.9757708136811571,1758154079.4210792,-0.38386473059654236,,
2,,,,,2,,,0.07475754310344827,,,,training,2025-09-17T20:07:59.464393,0.0,-0.001553906316277942,,,7.487864721657787,-1.6467773914337158,,delta,,,0,0,2,,-0.001553906316277942,,,,,,2,228,1.9742169073648792,1758154079.464392,-0.37713006138801575,,
0,,,,,0,,,0.11664870689655174,,,,training,2025-09-17T20:08:00.246180,-0.018298291018886026,0.0003503012563359498,,,7.469566430638901,-1.6032437086105347,,delta,,,0,0,0,,0.02779773778466499,,,,,,0,229,1.9745672086212152,1758154080.2461782,-0.36186686158180237,,
3,,,,,3,,,0.11489762931034483,,,,training,2025-09-17T20:08:00.274637,0.0,-0.0007464385315143485,,,7.469566430638901,-1.2874345779418945,,delta,,,0,0,3,,-0.0007464385315143485,,,,,,3,230,1.9738207700897008,1758154080.274636,-0.3686199486255646,,
0,,,,,0,,,0.11557112068965517,,,,training,2025-09-17T20:08:00.323320,0.0,-0.0018352937634731337,,,7.469566430638901,-1.6138269901275635,,delta,,,0,0,0,,-0.0018352937634731337,,,,,,0,231,1.9719854763262277,1758154080.323319,-0.4125460386276245,,
0,,,,,0,,,0.11637931034482758,,,,training,2025-09-17T20:08:00.527953,0.0,-0.008029633152001558,,,7.469566430638901,-1.6157851219177246,,delta,,,0,0,0,,-0.008029633152001558,,,,,,0,232,1.9639558431742261,1758154080.527951,-0.3557552993297577,,
0,,,,,0,,,0.09684806034482758,,,,training,2025-09-17T20:08:00.739696,-0.007612621678497966,0.016992078501272267,,,7.461953808960403,-1.6193872690200806,,delta,,,0,0,0,,0.028411011019019217,,,,,,0,233,1.9809479216754984,1758154080.739694,-0.1592976599931717,,
0,,,,,0,,,0.09711745689655173,,,,training,2025-09-17T20:08:00.779870,0.0,-0.002377790440704297,,,7.461953808960403,-1.6191211938858032,,delta,,,0,0,0,,-0.002377790440704297,,,,,,0,234,1.978570131234794,1758154080.779868,-0.1494297981262207,,
2,,,,,2,,,0.10762392241379311,,,,training,2025-09-17T20:08:00.799096,0.0,-0.0011304171592620982,,,7.461953808960403,-1.6496113538742065,,delta,,,0,0,2,,-0.0011304171592620982,,,,,,2,235,1.977439714075532,1758154080.7990952,-0.23519854247570038,,
2,,,,,2,,,0.11826508620689655,,,,training,2025-09-17T20:08:01.166093,0.0,-0.01935897192363778,,,7.461953808960403,-1.6483715772628784,,delta,,,0,0,2,,-0.01935897192363778,,,,,,2,236,1.9580807421518942,1758154081.166091,-0.2738375663757324,,
3,,,,,3,,,0.13564116379310345,,,,training,2025-09-17T20:08:01.212000,0.0,-0.002448737535401646,,,7.461953808960403,-1.2973828315734863,,delta,,,0,0,3,,-0.002448737535401646,,,,,,3,237,1.9556320046164926,1758154081.211999,-0.3485226333141327,,
0,,,,,0,,,0.1372575431034483,,,,training,2025-09-17T20:08:01.335023,0.0,-0.007779568857943175,,,7.461953808960403,-1.621275782585144,,delta,,,0,0,0,,-0.007779568857943175,,,,,,0,238,1.9478524357585494,1758154081.335021,-0.3951651155948639,,
0,,,,,0,,,0.13900862068965517,,,,training,2025-09-17T20:08:01.479477,-0.008289593929881711,0.00929626700192765,,,7.453664215030521,-1.623661756515503,,delta,,,0,0,0,,0.021730657896750216,,,,,,0,239,1.957148702760477,1758154081.479475,-0.4939350187778473,,
1,,,,,1,,,0.1501885775862069,,,,training,2025-09-17T20:08:01.562293,0.0,-0.004655769260779374,,,7.453664215030521,-1.0839558839797974,,delta,,,0,0,1,,-0.004655769260779374,,,,,,1,240,1.9524929334996977,1758154081.562291,-0.5185697674751282,,
3,,,,,3,,,0.1344288793103448,,,,training,2025-09-17T20:08:01.776046,0.007152986020580343,0.009982740834994841,,,7.460817201051102,-1.3175793886184692,,delta,,,0,0,3,,-0.0007467381958756736,,,,,,3,241,1.9624756743346925,1758154081.7760441,-0.5654458403587341,,
1,,,,,1,,,0.13550646551724138,,,,training,2025-09-17T20:08:01.937380,0.0,-0.0063110516210440615,,,7.460817201051102,-1.0871801376342773,,delta,,,0,0,1,,-0.0063110516210440615,,,,,,1,242,1.9561646227136484,1758154081.937378,-0.5948593020439148,,
3,,,,,3,,,0.09967672413793104,,,,training,2025-09-17T20:08:02.555773,0.0030300897039028385,-0.005748561735128499,,,7.463847290755004,-1.3287371397018433,,delta,,,0,0,3,,-0.010293696290982757,,,,,,3,243,1.95041606097852,1758154082.5557718,-0.6805494427680969,,
0,,,,,0,,,0.10008081896551725,,,,training,2025-09-17T20:08:02.602918,0.0,-0.001912600013599608,,,7.463847290755004,-1.6363462209701538,,delta,,,0,0,0,,-0.001912600013599608,,,,,,0,244,1.9485034609649203,1758154082.6029172,-0.734451413154602,,
3,,,,,3,,,0.11826508620689656,,,,training,2025-09-17T20:08:02.882168,0.0005974876157752718,0.015136868365160705,,,7.46444477837078,-1.3315033912658691,,delta,,,0,0,3,,0.014240636941497797,,,,,,3,245,1.963640329330081,1758154082.882167,-0.7547804117202759,,
1,,,,,1,,,0.11880387931034482,,,,training,2025-09-17T20:08:02.945067,0.0,-0.0022832883724266395,,,7.46444477837078,-1.099621057510376,,delta,,,0,0,1,,-0.0022832883724266395,,,,,,1,246,1.9613570409576544,1758154082.945066,-0.8389604687690735,,
2,,,,,2,,,0.11745689655172414,,,,training,2025-09-17T20:08:03.065139,0.0,-0.0042044055862120455,,,7.46444477837078,-1.5629035234451294,,delta,,,0,0,2,,-0.0042044055862120455,,,,,,2,247,1.9571526353714424,1758154083.065135,-0.9036837220191956,,
2,,,,,2,,,0.1033135775862069,,,,training,2025-09-17T20:08:03.314465,0.0,-0.009230913312264333,,,7.46444477837078,-1.55355703830719,,delta,,,0,0,2,,-0.009230913312264333,,,,,,2,248,1.947921722059178,1758154083.314462,-0.9447988867759705,,
3,,,,,3,,,0.10344827586206895,,,,training,2025-09-17T20:08:03.386990,0.0,-0.0029376310124513694,,,7.46444477837078,-1.3478238582611084,,delta,,,0,0,3,,-0.0029376310124513694,,,,,,3,249,1.9449840910467266,1758154083.386988,-0.9589479565620422,,
3,,,,,3,,,0.10371767241379311,,,,training,2025-09-17T20:08:03.459387,0.0,-0.003120506209143281,,,7.46444477837078,-1.3497227430343628,,delta,,,0,0,3,,-0.003120506209143281,,,,,,3,250,1.9418635848375834,1758154083.4593852,-0.9487101435661316,,
0,,,,,0,,,0.10748922413793105,,,,training,2025-09-17T20:08:03.752747,-0.0003823496453545516,-0.0029651346197041573,,,7.464062428725425,-1.6292308568954468,,delta,,,0,0,0,,-0.00239161015167233,,,,,,0,251,1.9388984502178792,1758154083.752745,-0.9227615594863892,,
1,,,,,1,,,0.12473060344827586,,,,training,2025-09-17T20:08:03.777212,0.0,-0.0006126008881570666,,,7.464062428725425,-1.1056784391403198,,delta,,,0,0,1,,-0.0006126008881570666,,,,,,1,252,1.9382858493297221,1758154083.777211,-0.8945618271827698,,
1,,,,,1,,,0.08149245689655173,,,,training,2025-09-17T20:08:03.894288,0.012713734728367676,0.011766428612966617,,,7.476776163453793,-1.100821614265442,,delta,,,0,0,1,,-0.007304173479584897,,,,,,1,253,1.9500522779426888,1758154083.8942862,-0.8659775853157043,,
3,,,,,3,,,0.05940193965517241,,,,training,2025-09-17T20:08:04.777740,0.009647254409689943,0.025415940847948626,,,7.486423417863483,-1.337443470954895,,delta,,,0,0,3,,0.010945059233413712,,,,,,3,254,1.9754682187906374,1758154084.777738,-0.81966632604599,,
,,,,,,,0.003261709585785866,,,32,0.0,ppo_update,2025-09-17T20:08:05.842403,,,1.3598164319992065,0.17350925505161285,,,0.0003,,2.172847433627432,-0.0008407803252339363,,,,,,,,,,32,,255,,1758154085.842402,,,0.043368636164814234
,11,5,7,9,,0.9999998807907104,,,1.0,,,rollout,2025-09-17T20:08:05.842417,,,,,,,,,,,,,,-0.43322426080703735,,0.028411010280251503,-0.000398498959839344,-0.01935897208750248,0.010273152031004429,,,255,,1758154085.842416,,-0.5489234924316406,
0,,,,,0,,,0.058863146551724144,,,,training,2025-09-17T20:08:05.855012,0.003392630523467055,0.008464761708711022,,,7.48981604838695,-1.6101176738739014,,delta,,,0,0,0,,0.003375815923510439,,,,,,0,255,1.9839329804993484,1758154085.8550122,-0.7618411779403687,,
3,,,,,3,,,0.05738146551724139,,,,training,2025-09-17T20:08:05.876923,0.0,-0.0006159855456815411,,,7.48981604838695,-1.2566323280334473,,delta,,,0,0,3,,-0.0006159855456815411,,,,,,3,256,1.9833169949536669,1758154085.8769221,-0.4630115032196045,,
1,,,,,1,,,0.07475754310344829,,,,training,2025-09-17T20:08:05.974612,0.0,-0.0019383547993110373,,,7.48981604838695,-1.0602965354919434,,delta,,,0,0,1,,-0.0019383547993110373,,,,,,1,257,1.9813786401543558,1758154085.9746099,-0.2573540508747101,,
3,,,,,3,,,0.07489224137931035,,,,training,2025-09-17T20:08:06.199396,0.0,-0.0024861431860416783,,,7.48981604838695,-1.2406229972839355,,delta,,,0,0,3,,-0.0024861431860416783,,,,,,3,258,1.9788924969683142,1758154086.199394,-0.15201249718666077,,
1,,,,,1,,,0.13833512931034483,,,,training,2025-09-17T20:08:07.560886,-0.013703272826618651,0.010645452943537359,,,7.476112775560331,-1.0552445650100708,,delta,,,0,0,1,,0.031200362183465336,,,,,,1,259,1.9895379499118515,1758154087.560866,0.08196660131216049,,
1,,,,,1,,,0.09886853448275862,,,,training,2025-09-17T20:08:08.045655,0.0033523490519824506,-0.0009293117990885058,,,7.479465124612314,-1.0620641708374023,,delta,,,0,0,1,,-0.005957835377062182,,,,,,1,260,1.988608638112763,1758154088.045653,0.19553430378437042,,
0,,,,,0,,,0.09873383620689655,,,,training,2025-09-17T20:08:08.466756,-0.0014046458813723461,0.007110471367378635,,,7.478060478730941,-1.677011489868164,,delta,,,0,0,0,,0.009217440189437154,,,,,,0,261,1.9957191094801416,1758154088.466754,0.2598150968551636,,
0,,,,,0,,,0.0777209051724138,,,,training,2025-09-17T20:08:08.543085,-0.001150963861769938,0.004266390151304478,,,7.476909514869171,-1.6766433715820312,,delta,,,0,0,0,,0.005992835943959385,,,,,,0,262,1.9999854996314461,1758154088.543083,0.2883211672306061,,
0,,,,,0,,,0.05940193965517242,,,,training,2025-09-17T20:08:08.574366,-0.0015868259766218529,0.006543548828224832,,,7.4753226888925495,-1.6786178350448608,,delta,,,0,0,0,,0.008923787793157612,,,,,,0,263,2.006529048459671,1758154088.574365,0.272937536239624,,
3,,,,,3,,,0.07394935344827586,,,,training,2025-09-17T20:08:08.931498,0.0,-0.014120135810755663,,,7.4753226888925495,-1.2391537427902222,,delta,,,0,0,3,,-0.014120135810755663,,,,,,3,264,1.9924089126489153,1758154088.931496,0.16750217974185944,,
3,,,,,3,,,0.08001077586206896,,,,training,2025-09-17T20:08:09.176441,0.0,-0.009455937195519182,,,7.4753226888925495,-1.2407896518707275,,delta,,,0,0,3,,-0.009455937195519182,,,,,,3,265,1.982952975453396,1758154089.176439,0.021570809185504913,,
0,,,,,0,,,0.07677801724137931,,,,training,2025-09-17T20:08:09.369395,0.0003379278653117268,0.0004833577995513316,,,7.475660616757861,-1.6810824871063232,,delta,,,0,0,0,,-2.3533998416258584e-05,,,,,,0,266,1.9834363332529474,1758154089.3693929,-0.07490992546081543,,
3,,,,,3,,,0.07637392241379311,,,,training,2025-09-17T20:08:10.055666,-0.007216704291074905,0.007879502213500533,,,7.468443912466786,-1.2380237579345703,,delta,,,0,0,3,,0.01870455865011289,,,,,,3,267,1.991315835466448,1758154090.055664,-0.0945921465754509,,
0,,,,,0,,,0.07758620689655173,,,,training,2025-09-17T20:08:10.280048,-0.003980385727921032,-0.00043370627464911493,,,7.464463526738865,-1.686933994293213,,delta,,,0,0,0,,0.005536872317232433,,,,,,0,268,1.9908821291917989,1758154090.280046,-0.14368340373039246,,
1,,,,,1,,,0.07758620689655173,,,,training,2025-09-17T20:08:10.283466,0.0,-5.986297587212697e-05,,,7.464463526738865,-1.058278203010559,,delta,,,0,0,1,,-5.986297587212697e-05,,,,,,1,269,1.9908222662159267,1758154090.283465,-0.2811117172241211,,
0,,,,,0,,,0.09738685344827586,,,,training,2025-09-17T20:08:10.644232,0.0,-0.01286465599638209,,,7.464463526738865,-1.6978946924209595,,delta,,,0,0,0,,-0.01286465599638209,,,,,,0,270,1.9779576102195446,1758154090.6442208,-0.3357444107532501,,
3,,,,,3,,,0.11476293103448276,,,,training,2025-09-17T20:08:10.719519,-0.0044632928157462,0.004924029703333943,,,7.460000233923119,-1.2326897382736206,,delta,,,0,0,3,,0.011618968926953244,,,,,,3,271,1.9828816399228786,1758154090.719517,-0.39400139451026917,,
3,,,,,3,,,0.1167834051724138,,,,training,2025-09-17T20:08:10.985532,0.0,-0.00816750097566632,,,7.460000233923119,-1.2377614974975586,,delta,,,0,0,3,,-0.00816750097566632,,,,,,3,272,1.9747141389472123,1758154090.9855301,-0.39633306860923767,,
2,,,,,2,,,0.12203663793103449,,,,training,2025-09-17T20:08:11.630026,0.0,-0.020666400572421084,,,7.460000233923119,-1.7097452878952026,,delta,,,0,0,2,,-0.020666400572421084,,,,,,2,273,1.9540477383747912,1758154091.630024,-0.3779903054237366,,
